t,robot_id,target_future_conflict,state_AVAILABLE,state_IN_PROGRESS,is_carrying,x_norm,y_norm,local_density_3_smooth,local_density_5_smooth,density_3_zscore,density_3_peak,density_3_accel,density_5_zscore,density_5_peak,density_5_accel,steps_stationary,stationary_ratio,neighbour_static_count,density_3_delta,density_5_delta,density_spread,density_3_lag_1,density_5_lag_1,density_3_lag_2,density_5_lag_2,density_3_lag_3,density_5_lag_3
3,10,0.0,1,0,1,0.5,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,2,0.6666666666666666,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,0.0,0.0
4,10,0.0,0,1,1,0.5,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,3,0.75,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,6.0,10.0
5,10,0.0,0,1,1,0.5,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,4,0.8,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,6.0,10.0
6,10,0.0,0,1,1,0.5,0.0,5.8,9.8,-1.4619519810524544,6.0,0.0,-1.461951981052455,10.0,0.0,5,1.0,25,-1.0,-1.0,1.8,6.0,10.0,6.0,10.0,6.0,10.0
7,10,0.0,0,1,1,0.5,0.0,5.6,9.4,-0.9263225327693089,6.0,0.0,-1.4078456549365599,10.0,0.0,6,1.0,25,-1.0,-2.0,1.6,5.0,9.0,6.0,10.0,6.0,10.0
8,10,0.0,0,1,1,0.5,0.0,5.4,8.8,-0.6175483551795402,6.0,0.0,-1.2821969620550022,10.0,0.0,7,1.0,26,-1.0,-3.0,1.4,5.0,8.0,5.0,9.0,6.0,10.0
9,10,0.0,0,1,1,0.5,0.0,5.2,8.2,-0.365487995263114,6.0,0.0,-0.8547979747033341,10.0,0.0,8,1.0,25,-1.0,-3.0,1.4,5.0,7.0,5.0,8.0,5.0,9.0
10,10,0.0,0,1,1,0.5,0.0,4.8,7.6,-1.4619519810524544,5.0,0.0,-0.6033624235442396,9.0,0.0,9,1.0,25,-2.0,-3.0,1.75,5.0,7.0,5.0,7.0,5.0,8.0
11,10,0.0,0,1,1,0.5,0.0,4.6,7.2,-0.9263225327693089,5.0,0.0,-0.36548799526311415,8.0,-1.0,10,1.0,27,-1.0,-2.0,1.75,4.0,7.0,5.0,7.0,5.0,7.0
12,10,0.0,0,1,1,0.5,0.0,4.4,6.8,-0.6175483551795402,5.0,0.0,-1.4619519810524544,7.0,0.0,11,1.0,33,-1.0,-2.0,1.5,4.0,7.0,4.0,7.0,5.0,7.0
13,10,0.0,0,1,1,0.5,0.0,4.2,6.6,-0.365487995263114,5.0,0.0,-0.9263225327693089,7.0,2.0,12,1.0,30,-1.0,-1.0,1.5,4.0,6.0,4.0,7.0,4.0,7.0
14,10,0.0,0,1,1,0.5,0.0,4.0,6.4,0.0,4.0,0.0,-0.6175483551795402,7.0,2.0,13,1.0,25,-1.0,-1.0,1.5,4.0,6.0,4.0,6.0,4.0,7.0
15,10,0.0,0,1,1,0.5,0.0,4.0,6.2,0.0,4.0,2.0,-0.365487995263114,7.0,2.0,14,1.0,28,0.0,-1.0,1.5,4.0,6.0,4.0,6.0,4.0,6.0
16,10,0.0,0,1,1,0.5,0.0,4.0,5.8,0.0,4.0,1.0,-1.4619519810524544,6.0,0.0,15,1.0,28,0.0,-2.0,1.25,4.0,6.0,4.0,6.0,4.0,6.0
17,10,0.0,0,1,1,0.5,0.0,4.0,5.8,0.0,4.0,1.0,0.365487995263114,6.0,2.0,16,1.0,28,0.0,0.0,1.5,4.0,5.0,4.0,6.0,4.0,6.0
18,10,0.0,0,1,1,0.5,0.0,4.0,5.8,0.0,4.0,1.0,0.365487995263114,6.0,1.0,17,1.0,29,0.0,0.0,1.5,4.0,6.0,4.0,5.0,4.0,6.0
19,10,0.0,0,1,1,0.5,0.0,4.0,5.8,0.0,4.0,1.0,0.365487995263114,6.0,1.0,18,1.0,33,0.0,0.0,1.5,4.0,6.0,4.0,6.0,4.0,5.0
20,10,0.0,0,1,1,0.5,0.0,4.0,5.6,0.0,4.0,0.0,-0.9263225327693089,6.0,0.0,19,1.0,32,0.0,-1.0,1.25,4.0,6.0,4.0,6.0,4.0,6.0
21,10,0.0,0,1,1,0.5,0.0,4.0,5.6,0.0,4.0,0.0,-0.9263225327693089,6.0,2.0,20,1.0,32,0.0,0.0,1.25,4.0,5.0,4.0,6.0,4.0,6.0
22,10,0.0,0,1,1,0.5,0.0,4.0,5.4,0.0,4.0,0.0,-0.6175483551795402,6.0,-1.0,21,1.0,33,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,6.0
23,10,0.0,0,1,1,0.5,0.0,4.0,5.2,0.0,4.0,0.0,-0.365487995263114,6.0,-1.0,22,1.0,34,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
24,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,-1.0,23,1.0,34,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
25,10,0.0,0,1,1,0.5,0.0,4.0,5.2,0.0,4.0,0.0,1.4619519810524544,6.0,2.0,24,1.0,32,0.0,1.0,1.5,4.0,5.0,4.0,5.0,4.0,5.0
26,10,0.0,0,1,1,0.5,0.0,4.0,5.4,0.0,4.0,0.0,0.9263225327693089,6.0,1.0,25,1.0,35,0.0,1.0,1.5,4.0,6.0,4.0,5.0,4.0,5.0
27,10,0.0,0,1,1,0.5,0.0,4.0,5.6,0.0,4.0,0.0,0.6175483551795402,6.0,2.0,26,1.0,36,0.0,1.0,1.5,4.0,6.0,4.0,6.0,4.0,5.0
28,10,0.0,0,1,1,0.5,0.0,4.0,5.6,0.0,4.0,0.0,-0.9263225327693089,6.0,1.0,27,1.0,34,0.0,0.0,1.25,4.0,6.0,4.0,6.0,4.0,6.0
29,10,0.0,0,1,1,0.5,0.0,4.0,5.6,0.0,4.0,0.0,-0.9263225327693089,6.0,1.0,28,1.0,33,0.0,0.0,1.25,4.0,5.0,4.0,6.0,4.0,6.0
30,10,0.0,0,1,1,0.5,0.0,4.0,5.4,0.0,4.0,0.0,-0.6175483551795402,6.0,-2.0,29,1.0,35,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,6.0
31,10,0.0,0,1,1,0.5,0.0,4.0,5.2,0.0,4.0,0.0,-0.365487995263114,6.0,-2.0,30,1.0,36,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
32,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,-2.0,31,1.0,37,0.0,-1.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
33,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,32,1.0,39,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
34,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,33,1.0,39,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
35,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,1.0,34,1.0,38,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
36,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,1.0,35,1.0,38,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
37,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,1.0,36,1.0,39,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
38,10,0.0,0,1,1,0.5,0.0,4.0,5.0,0.0,4.0,0.0,0.0,5.0,0.0,37,1.0,38,0.0,0.0,1.25,4.0,5.0,4.0,5.0,4.0,5.0
39,10,0.0,0,1,1,0.5,0.0,4.0,5.2,0.0,4.0,0.0,1.4619519810524544,6.0,1.0,38,1.0,38,0.0,1.0,1.5,4.0,5.0,4.0,5.0,4.0,5.0
40,10,0.0,0,1,1,0.5,0.0,4.0,5.4,0.0,4.0,0.0,0.9263225327693089,6.0,1.0,39,1.0,40,0.0,1.0,1.5,4.0,6.0,4.0,5.0,4.0,5.0
41,10,0.0,0,1,1,0.5,0.0,4.2,5.6,1.4619519810524544,5.0,1.0,0.6175483551795402,6.0,1.0,40,1.0,41,1.0,1.0,1.2,4.0,6.0,4.0,6.0,4.0,5.0
42,10,0.0,0,1,1,0.5,0.0,4.4,5.8,0.9263225327693089,5.0,1.0,0.365487995263114,6.0,1.0,41,1.0,41,1.0,1.0,1.2,5.0,6.0,4.0,6.0,4.0,6.0
43,10,0.0,0,1,1,0.5,0.0,4.6,6.0,0.6175483551795402,5.0,1.0,0.0,6.0,1.0,42,1.0,41,1.0,1.0,1.2,5.0,6.0,5.0,6.0,4.0,6.0
44,10,0.0,0,1,1,0.5,0.0,4.8,6.0,0.365487995263114,5.0,1.0,0.0,6.0,-1.0,43,1.0,42,1.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
45,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,1.0,0.0,6.0,-1.0,44,1.0,41,1.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
46,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,-1.0,0.0,6.0,-1.0,45,1.0,41,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
47,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,-1.0,0.0,6.0,-1.0,46,1.0,41,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
48,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,-1.0,0.0,6.0,-1.0,47,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
49,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,-1.0,0.0,6.0,0.0,48,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
50,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,-1.0,0.0,6.0,0.0,49,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
51,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,50,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
52,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,51,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
53,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,52,1.0,42,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
54,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,53,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
55,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,54,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
56,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,55,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
57,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,56,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
58,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,57,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
59,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,58,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
60,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,59,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
61,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,60,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
62,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,61,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
63,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,62,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
64,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,63,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
65,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,64,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
66,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,65,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
67,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,66,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
68,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,67,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
69,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,68,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
70,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,69,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
71,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,70,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
72,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,71,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
73,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,72,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
74,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,73,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
75,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,74,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
76,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,75,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
77,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,76,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
78,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,77,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
79,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,78,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
80,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,79,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
81,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,80,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
82,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,81,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
83,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,82,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
84,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,83,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
85,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,84,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
86,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,85,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
87,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,86,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
88,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,87,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
89,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,88,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
90,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,89,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
91,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,90,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
92,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,91,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
93,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,92,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
94,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,93,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
95,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,94,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
96,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,95,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
97,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,96,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
98,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,97,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
99,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,98,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
100,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,99,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
101,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,100,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
102,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,101,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
103,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,102,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
104,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,103,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
105,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,104,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
106,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,105,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
107,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,106,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
108,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,107,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
109,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,108,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
110,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,109,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
111,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,110,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
112,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,111,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
113,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,112,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
114,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,113,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
115,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,114,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
116,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,115,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
117,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,116,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
118,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,117,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
119,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,118,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
120,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,119,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
121,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,120,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
122,10,0.0,0,1,1,0.5,0.0,5.0,6.0,0.0,5.0,0.0,0.0,6.0,0.0,121,1.0,43,0.0,0.0,1.2,5.0,6.0,5.0,6.0,5.0,6.0
1,11,0.0,1,0,1,0.5454545454545454,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,0,0.0,0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2,11,0.0,1,0,1,0.5454545454545454,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,1,0.5,43,0.0,0.0,1.6666666666666667,6.0,10.0,0.0,0.0,0.0,0.0
3,11,0.0,1,0,1,0.5454545454545454,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,2,0.6666666666666666,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,0.0,0.0
4,11,0.0,0,1,1,0.5454545454545454,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,3,0.75,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,6.0,10.0
5,11,0.0,0,1,1,0.5454545454545454,0.0,6.0,10.0,0.0,6.0,0.0,0.0,10.0,0.0,4,0.8,43,0.0,0.0,1.6666666666666667,6.0,10.0,6.0,10.0,6.0,10.0
6,11,0.0,0,1,1,0.5454545454545454,0.0,5.8,10.0,-1.4619519810524544,6.0,0.0,0.0,10.0,0.0,5,1.0,25,-1.0,0.0,2.0,6.0,10.0,6.0,10.0,6.0,10.0
7,11,0.0,0,1,1,0.5454545454545454,0.0,5.2,10.0,-1.5671296202894471,6.0,0.0,0.0,10.0,0.0,6,1.0,25,-3.0,0.0,3.3333333333333335,5.0,10.0,6.0,10.0,6.0,10.0
8,11,0.0,0,1,1,0.5454545454545454,0.0,4.8,9.8,-0.5698653164688896,6.0,0.0,-1.461951981052455,10.0,0.0,7,1.0,26,-2.0,-1.0,2.25,3.0,10.0,5.0,10.0,6.0,10.0
9,11,0.0,0,1,1,0.5454545454545454,0.0,4.2,9.4,-0.8547979747033349,6.0,0.0,-1.4078456549365599,10.0,0.0,8,1.0,25,-3.0,-2.0,2.6666666666666665,4.0,9.0,3.0,10.0,5.0,10.0
10,11,0.0,0,1,1,0.5454545454545454,0.0,3.6,9.0,-0.6033624235442399,5.0,0.0,-0.9090909090909088,10.0,0.0,9,1.0,25,-3.0,-2.0,2.6666666666666665,3.0,8.0,4.0,9.0,3.0,10.0
11,11,0.0,0,1,1,0.5454545454545454,0.0,3.2,8.4,-0.3654879952631137,4.0,-1.0,-1.1288725543711575,10.0,-3.0,10,1.0,27,-2.0,-3.0,2.3333333333333335,3.0,8.0,3.0,8.0,4.0,9.0
12,11,0.0,0,1,1,0.5454545454545454,0.0,3.2,7.8,-0.3654879952631137,4.0,3.0,-0.8540985814887827,9.0,-3.0,11,1.0,33,0.0,-3.0,2.3333333333333335,3.0,7.0,3.0,8.0,3.0,8.0
13,11,0.0,0,1,1,0.5454545454545454,0.0,3.0,7.4,0.0,3.0,1.0,-0.6175483551795393,8.0,-1.0,12,1.0,30,-1.0,-2.0,2.3333333333333335,3.0,7.0,3.0,7.0,3.0,8.0
14,11,0.0,0,1,1,0.5454545454545454,0.0,3.0,7.2,0.0,3.0,3.0,-0.36548799526311326,8.0,1.0,13,1.0,25,0.0,-1.0,2.3333333333333335,3.0,7.0,3.0,7.0,3.0,7.0
15,11,0.0,0,1,1,0.5454545454545454,0.0,3.0,7.0,0.0,3.0,3.0,0.0,7.0,1.0,14,1.0,28,0.0,-1.0,2.3333333333333335,3.0,7.0,3.0,7.0,3.0,7.0
